Set,zipcode,price_sold,zestimate,bedroom,bathroom,area,year,parking,lot,sold_date,price_list_f,date_list,price_list,tax,tax_assessment,walk,bike,school,heating_baseboard_dummy,heating_forced_water_dummy,heating_forced_air_dummy,heating_natural_gas_dummy,heating_other_dummy,heating_central_air_dummy,heating_gas_connected_dummy,cooling_central_air_dummy,cooling_ductless_dummy,cooling_window_units_dummy,cooling_wall_units_dummy,cooling_other_dummy,cooling_none_dummy,bedroom_6_plus,bathroom_6_plus
B,94024,4500000.0,4434400.0,3,2,1919.0,1957,2.0,1.14,2024-08-08,4500000.0,2024-07-17,4395000.0,44571.0,3800418.0,0.0,10.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C,01075,590000.0,599000.0,3,3,2007.0,2023,2.0,0.33,2024-08-02,590000.0,2023-02-02,579900.0,2271.0,129400.0,12.0,11.0,6.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
C,01075,405000.0,416800.0,4,2,2008.0,1959,4.0,0.37,2024-08-15,419000.0,2024-07-13,419000.0,5191.0,292100.0,8.0,9.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
C,01075,400000.0,407000.0,4,2,2104.0,1957,1.0,0.37,2024-07-26,360000.0,2024-06-13,360000.0,3850.0,219400.0,19.0,24.0,6.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
C,01075,225225.0,208400.0,4,2,2398.0,1901,2.0,0.47,2024-09-25,199000.0,2024-08-21,199000.0,4173.0,237800.0,30.0,23.0,6.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
C,01075,600000.0,605400.0,5,3,3803.0,1962,3.0,0.52,2024-08-23,600000.0,2024-06-11,635000.0,9162.0,515600.0,18.0,23.0,6.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
C,01075,480000.0,489500.0,3,2,2100.0,1987,2.0,0.66,2024-07-19,469900.0,2024-05-22,469900.0,5535.0,311500.0,26.0,32.0,6.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,01075,550000.0,554400.0,4,3,2490.0,1945,2.0,0.72,2024-08-30,549999.0,2024-07-26,549999.0,7855.0,447600.0,35.0,32.0,6.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
C,01075,450000.0,453600.0,4,2,2400.0,1923,3.0,0.89,2024-08-30,465000.0,2024-06-22,465000.0,5151.0,293500.0,40.0,27.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,01075,399000.0,406600.0,3,2,1386.0,1950,1.0,1.33,2024-07-15,399000.0,2024-04-29,425000.0,4974.0,283400.0,3.0,6.0,6.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
C,01075,1025000.0,1036500.0,4,3,3096.0,1947,2.0,3.8,2024-08-19,964900.0,2024-07-16,964900.0,8830.0,496900.0,15.0,17.0,6.0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
C,01507,430000.0,429500.0,3,1,1232.0,1945,1.0,0.31,2024-09-20,429900.0,2024-07-31,439900.0,3554.0,292000.0,0.0,12.0,5.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
C,01507,585000.0,596100.0,4,3,2412.0,2005,2.0,0.94,2024-09-25,599900.0,2011-03-14,359900.0,6538.0,537200.0,15.0,10.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
C,01507,199000.0,199000.0,3,3,1500.0,2021,2.0,1.01,2024-08-13,249900.0,2023-10-03,249900.0,4937.0,405700.0,3.0,22.0,5.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C,01507,450000.0,455200.0,3,1,1144.0,1986,1.0,1.04,2024-07-19,420000.0,2024-06-06,420000.0,3623.0,297700.0,9.0,17.0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C,01507,479900.0,482100.0,3,3,1625.0,1875,3.0,1.2,2024-08-23,479900.0,2024-06-05,489900.0,4990.0,410000.0,13.0,18.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,01507,625000.0,625200.0,4,3,2508.0,2007,2.0,1.6,2024-09-18,600000.0,2024-07-31,600000.0,5958.0,489600.0,0.0,14.0,5.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
C,01507,649900.0,597400.0,3,3,1968.0,2019,2.0,1.84,2024-09-27,649900.0,2024-08-08,649900.0,5947.0,488700.0,5.0,16.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,01507,405000.0,411400.0,3,2,1262.0,1980,4.0,2.13,2024-07-12,405000.0,2024-06-07,375000.0,3590.0,295000.0,0.0,29.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C,01507,715000.0,715000.0,4,3,3200.0,2007,2.0,6.8,2024-09-13,675000.0,2024-07-18,675000.0,4668.0,374107.0,5.0,2.0,5.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
C,01507,380000.0,385000.0,2,1,842.0,1950,4.0,0.16,2024-07-12,349900.0,2024-06-12,349900.0,3674.0,301900.0,2.0,16.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
C,01516,505000.0,505200.0,2,1,1393.0,1945,1.0,4.4,2024-09-20,505000.0,2024-08-14,489000.0,4193.0,292000.0,0.0,23.0,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
C,01516,565000.0,755000.0,3,3,2524.0,2003,2.0,47.17,2024-09-05,565000.0,2024-06-14,565000.0,8601.0,598949.0,0.0,21.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
C,01540,350000.0,350100.0,3,1,1670.0,1954,1.0,0.22,2024-09-18,350000.0,2024-05-09,369900.0,4102.0,300700.0,19.0,19.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
C,01590,390000.0,387900.0,3,2,848.0,1948,4.0,0.12,2024-08-30,390000.0,2024-03-14,429000.0,3615.0,239900.0,10.0,27.0,8.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
C,01590,499900.0,497600.0,4,2,1880.0,1964,1.0,0.62,2024-09-27,499900.0,2024-08-07,499900.0,4612.0,333000.0,27.0,13.0,8.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C,01590,750000.0,760100.0,4,3,2838.0,2001,2.0,0.66,2024-07-11,750000.0,2024-05-16,714900.0,8103.0,575500.0,2.0,5.0,8.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
C,01590,316000.0,316300.0,2,1,952.0,1956,2.0,1.0,2024-09-13,316000.0,2024-06-16,309900.0,4181.0,301900.0,1.0,17.0,8.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
C,01590,450000.0,453900.0,3,1,1352.0,1970,10.0,2.42,2024-08-08,450000.0,2023-10-29,450000.0,4597.0,331900.0,1.0,24.0,8.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C,01590,359000.0,364300.0,2,1,1242.0,1950,1.0,2.95,2024-07-16,359000.0,2024-05-31,335000.0,3845.0,277600.0,1.0,5.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,01754,525000.0,527400.0,2,2,1108.0,1860,2.0,0.08,2024-08-27,525000.0,2024-07-10,499000.0,6725.0,354500.0,60.0,58.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C,01754,610000.0,614800.0,3,1,1435.0,1926,1.0,0.12,2024-08-07,610000.0,2024-06-24,595000.0,7546.0,397800.0,73.0,56.0,6.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C,01754,851000.0,851300.0,3,2,2060.0,1916,1.0,0.15,2024-09-19,851000.0,2024-08-09,719000.0,9720.0,512400.0,66.0,68.0,6.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
C,01754,507500.0,507700.0,2,1,1136.0,1960,1.0,0.16,2024-09-11,507500.0,2024-07-31,475000.0,7239.0,381600.0,54.0,54.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,01754,950000.0,959400.0,4,3,2950.0,1999,2.0,0.5,2024-07-25,950000.0,2024-06-13,975000.0,14903.0,785600.0,11.0,20.0,6.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
C,01775,431000.0,413800.0,4,2,2051.0,1953,2.0,0.8,2024-09-04,431000.0,2024-06-14,431000.0,8449.0,466000.0,40.0,31.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C,01775,660000.0,663500.0,3,2,1377.0,1944,2.0,0.93,2024-08-23,660000.0,2024-07-17,599900.0,8702.0,480000.0,9.0,7.0,8.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,01775,840000.0,850500.0,4,2,2300.0,1978,2.0,0.96,2024-07-10,840000.0,2024-05-28,799900.0,11576.0,638500.0,5.0,13.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
C,01775,829000.0,839200.0,4,4,2566.0,1952,2.0,1.21,2024-07-11,834900.0,2024-05-02,849900.0,10936.0,603200.0,22.0,24.0,8.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
C,01775,740000.0,749500.0,3,3,2533.0,1965,3.0,1.4,2024-07-08,740000.0,2024-05-02,724000.0,11094.0,611900.0,8.0,26.0,8.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
C,01775,699900.0,722200.0,3,2,1824.0,1962,2.0,1.62,2024-07-18,699900.0,2024-05-15,699900.0,9928.0,547600.0,2.0,16.0,8.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C,01775,586000.0,592800.0,4,3,2990.0,1999,3.0,2.31,2024-07-15,590000.0,2024-05-12,600000.0,12245.0,675400.0,10.0,6.0,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C,01923,955000.0,955200.0,4,4,3378.0,1951,1.0,0.3,2024-09-23,949000.0,2024-08-21,949000.0,8743.0,744100.0,19.0,26.0,5.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
C,01923,620000.0,622100.0,3,2,1184.0,1952,1.0,0.38,2024-08-28,649900.0,2024-05-29,649900.0,5923.0,504100.0,29.0,26.0,5.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
C,01923,975000.0,978800.0,4,3,2368.0,2020,2.0,0.46,2024-08-19,989000.0,2024-07-03,989000.0,9527.0,810800.0,11.0,11.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,01923,875000.0,875100.0,3,3,2194.0,2002,2.0,0.53,2024-09-16,875000.0,2024-07-10,875000.0,9366.0,797100.0,51.0,38.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
C,01923,628888.0,589300.0,2,1,1848.0,1955,2.0,0.18,2024-09-26,588888.0,2024-08-19,588888.0,5633.0,479400.0,45.0,30.0,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
C,01923,980000.0,980400.0,4,3,4051.0,1935,2.0,0.23,2024-08-28,1049900.0,2024-05-30,1049900.0,9137.0,777600.0,53.0,32.0,5.0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
C,01923,825000.0,825600.0,3,2,1850.0,1900,2.0,0.24,2024-08-29,790000.0,2024-07-17,790000.0,6325.0,538300.0,80.0,52.0,5.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
C,01923,490000.0,490100.0,3,2,1371.0,1920,2.0,0.14,2024-09-24,539900.0,2024-07-11,539900.0,5476.0,466000.0,85.0,57.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
C,01923,770000.0,770400.0,4,2,1984.0,1880,1.0,0.2,2024-09-04,769900.0,2024-07-24,769900.0,6672.0,567800.0,70.0,44.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,01940,540000.0,542000.0,3,1,994.0,1910,2.0,0.18,2024-08-16,549900.0,2024-04-16,599000.0,5164.0,457000.0,45.0,27.0,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,01940,660000.0,662400.0,3,2,1577.0,1940,1.0,0.23,2024-08-15,699000.0,2024-06-19,699000.0,6713.0,594100.0,35.0,23.0,7.0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
C,01940,910000.0,868100.0,3,3,2600.0,1955,1.0,0.34,2024-08-09,899900.0,2024-05-15,975000.0,7860.0,695600.0,17.0,17.0,7.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
C,01940,840000.0,747100.0,4,2,2293.0,1958,2.0,0.36,2024-08-28,750000.0,2024-07-30,750000.0,8571.0,758500.0,20.0,36.0,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,01940,933000.0,939800.0,4,3,2689.0,1967,2.0,0.69,2024-07-25,899999.0,2024-06-19,899999.0,9743.0,862200.0,16.0,27.0,7.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
C,01940,1565000.0,1576700.0,4,4,3854.0,1974,2.0,0.69,2024-07-24,1399000.0,2024-05-28,1399000.0,10815.0,957100.0,11.0,30.0,7.0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
C,01940,925000.0,929600.0,4,3,2425.0,1973,1.0,0.7,2024-08-05,949000.0,2024-06-06,999000.0,8916.0,789000.0,31.0,16.0,7.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
C,01940,1260000.0,1260400.0,4,4,2921.0,1962,2.0,0.7,2024-09-17,1350000.0,2024-06-26,1350000.0,10736.0,950100.0,6.0,19.0,7.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
C,01950,1100000.0,1107900.0,4,3,2044.0,1850,1.0,0.19,2024-07-18,955000.0,2024-05-16,955000.0,8771.0,816700.0,65.0,49.0,9.0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
C,01950,1920000.0,1921300.0,4,4,2907.0,1801,2.0,0.2,2024-09-03,2100000.0,2007-05-23,945000.0,14880.0,1385500.0,94.0,49.0,9.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,01950,1595000.0,513800.0,3,3,1800.0,2023,6.0,0.22,2024-09-16,1595000.0,2023-04-14,1899000.0,6391.0,595100.0,60.0,51.0,9.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,01950,1250000.0,1254900.0,4,4,3744.0,1999,2.0,0.23,2024-08-19,1250000.0,2017-10-05,815900.0,10780.0,1003700.0,47.0,39.0,9.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,01950,2000000.0,1932500.0,6,4,2500.0,1948,2.0,0.27,2024-09-10,2035000.0,2009-05-15,789000.0,13452.0,1252500.0,3.0,27.0,9.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
C,01950,1200000.0,1200600.0,3,3,3406.0,1995,2.0,0.33,2024-09-04,1195000.0,2024-07-18,1195000.0,8401.0,782200.0,36.0,37.0,9.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
C,01950,725500.0,732200.0,3,2,1248.0,1984,2.0,0.34,2024-07-19,749000.0,2024-06-06,774900.0,6883.0,640900.0,12.0,37.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C,01950,1275000.0,1275600.0,4,2,2144.0,1900,2.0,0.34,2024-08-30,1349000.0,2024-06-06,1349000.0,8209.0,764300.0,60.0,51.0,9.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
C,01950,1199000.0,1203900.0,4,4,3500.0,1985,2.0,0.34,2024-08-23,1199000.0,2024-05-07,1199000.0,9609.0,894700.0,10.0,43.0,9.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
C,01950,1295000.0,1295600.0,3,3,2881.0,1999,2.0,0.35,2024-09-06,1295000.0,2024-06-27,1295000.0,10475.0,975300.0,34.0,39.0,9.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,01950,1335000.0,1344400.0,4,3,2236.0,2001,2.0,0.47,2024-07-26,1295000.0,2011-04-12,600000.0,9167.0,853500.0,12.0,25.0,9.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,01950,920000.0,920200.0,2,2,1700.0,1965,3.0,0.49,2024-08-29,895000.0,2024-07-11,895000.0,6061.0,564300.0,9.0,17.0,9.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
C,01950,1265000.0,1273700.0,4,3,3016.0,1841,2.0,1.1,2024-08-02,1285000.0,2024-05-01,1420000.0,12613.0,1174400.0,20.0,40.0,9.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
C,01950,775000.0,777900.0,3,2,1480.0,1850,2.0,0.05,2024-08-12,725000.0,2024-06-20,759000.0,6233.0,580400.0,90.0,60.0,9.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
C,01950,1055000.0,1059200.0,3,2,2050.0,1854,3.0,0.06,2024-08-19,1089900.0,2024-04-30,1150000.0,8965.0,834700.0,97.0,50.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C,01950,1255000.0,1261100.0,4,3,2152.0,1850,2.0,0.1,2024-08-06,1325000.0,2022-03-29,869000.0,7712.0,718100.0,47.0,38.0,9.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
C,01950,1525000.0,1536800.0,3,3,2200.0,1927,2.0,0.11,2024-07-29,1375000.0,2015-06-05,575000.0,11960.0,1113600.0,93.0,50.0,9.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,02301,600000.0,602700.0,4,3,2500.0,2024,3.0,0.08,2024-08-19,600000.0,2024-04-16,649900.0,1280.0,98600.0,80.0,54.0,2.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
C,02301,600000.0,602700.0,5,3,2799.0,1912,2.0,0.14,2024-08-19,600000.0,2024-05-31,615000.0,5494.0,423300.0,34.0,35.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,02301,460000.0,450700.0,4,2,1278.0,1879,4.0,0.18,2024-09-24,475000.0,2024-06-05,475000.0,4107.0,316400.0,71.0,53.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,02301,509999.0,510100.0,3,1,1176.0,1957,1.0,0.18,2024-09-09,484900.0,2024-07-30,484900.0,5113.0,393900.0,15.0,31.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
C,02301,525000.0,525300.0,3,2,1344.0,1960,3.0,0.18,2024-09-13,515000.0,2024-07-22,515000.0,5040.0,389000.0,26.0,32.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
C,02301,445000.0,445300.0,3,1,1446.0,1961,2.0,0.18,2024-09-04,445000.0,2024-07-18,425000.0,4712.0,363000.0,61.0,42.0,2.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C,02301,465000.0,465400.0,4,2,1672.0,1870,5.0,0.19,2024-09-09,465000.0,2024-06-06,479900.0,4710.0,362900.0,73.0,49.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
C,02301,520000.0,520300.0,3,2,1508.0,1969,1.0,0.19,2024-09-04,520000.0,2024-07-12,515000.0,5504.0,424000.0,58.0,45.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C,02301,520000.0,520500.0,3,1,1592.0,1967,4.0,0.21,2024-09-09,529000.0,2024-07-16,529000.0,4857.0,374200.0,25.0,33.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
C,02301,510000.0,515500.0,3,1,1660.0,1968,1.0,0.23,2024-07-16,485000.0,2024-05-29,485000.0,5476.0,421900.0,15.0,29.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
C,02301,657000.0,657500.0,4,3,2036.0,1976,3.0,0.23,2024-09-10,625000.0,2024-06-11,625000.0,5700.0,446100.0,21.0,36.0,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
C,02301,500000.0,508800.0,2,1,1098.0,1968,1.0,0.25,2024-07-28,454900.0,2024-05-30,454900.0,4697.0,361900.0,15.0,29.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,02301,560000.0,566100.0,3,2,1520.0,1972,2.0,0.26,2024-07-15,549900.0,2024-05-29,549900.0,5667.0,436600.0,27.0,37.0,1.0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
C,02301,610000.0,610000.0,4,3,2625.0,1961,2.0,0.26,2024-09-05,610000.0,2024-06-27,599999.0,4915.0,378685.0,15.0,10.0,2.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,02301,420000.0,438500.0,3,1,1008.0,1958,2.0,0.27,2024-09-03,419900.0,2024-06-10,419900.0,4643.0,357700.0,11.0,30.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C,02301,420000.0,420300.0,3,1,1008.0,1958,2.0,0.27,2024-09-03,420000.0,2024-06-10,419900.0,4643.0,357700.0,11.0,28.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C,02301,615000.0,615000.0,6,2,2400.0,1946,1.0,0.27,2024-09-16,599900.0,2024-07-10,599900.0,5300.0,406400.0,62.0,52.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
C,02301,510000.0,510300.0,3,1,1480.0,1974,2.0,0.28,2024-09-19,489900.0,2024-07-31,489900.0,4600.0,357000.0,24.0,31.0,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
C,02301,549900.0,550100.0,3,2,1660.0,1984,4.0,0.29,2024-09-16,549900.0,2024-07-02,560000.0,5600.0,432400.0,62.0,48.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C,02301,350000.0,351000.0,3,2,1362.0,1956,0.0,0.3,2024-08-14,350000.0,2024-08-14,350000.0,4585.0,353200.0,60.0,53.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
C,02301,545000.0,545600.0,3,1,1763.0,1965,2.0,0.31,2024-07-12,519900.0,2024-04-01,519900.0,5363.0,413200.0,42.0,38.0,1.0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
C,02301,589900.0,585700.0,3,2,2384.0,1955,2.0,0.38,2024-09-06,589900.0,2024-06-13,599900.0,5340.0,411400.0,62.0,48.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C,02301,589900.0,591200.0,3,2,2384.0,1955,2.0,0.38,2024-09-06,589900.0,2024-06-13,599900.0,5340.0,411400.0,62.0,48.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C,02301,535000.0,538000.0,4,2,2302.0,1800,2.0,1.13,2024-08-12,535000.0,2024-05-02,575000.0,5250.0,404500.0,70.0,42.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C,02301,630000.0,639400.0,4,3,1366.0,1928,1.0,0.16,2024-06-28,529000.0,2024-05-21,529000.0,4665.0,359400.0,40.0,39.0,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
C,02301,657000.0,657500.0,4,3,2036.0,1976,3.0,5.28,2024-09-10,657000.0,2024-06-11,625000.0,5790.0,446100.0,21.0,36.0,2.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
C,02302,525000.0,549500.0,3,2,1653.0,1900,6.0,0.17,2024-07-16,489900.0,2024-05-18,489900.0,4856.0,374100.0,56.0,54.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,02302,465000.0,468100.0,3,2,1320.0,1956,4.0,0.21,2024-08-16,454900.0,2024-06-03,454900.0,4516.0,347900.0,35.0,33.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
C,02302,590000.0,593900.0,3,2,1808.0,1969,4.0,0.26,2024-08-16,580000.0,2024-06-13,580000.0,5504.0,424000.0,61.0,46.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
C,02302,395000.0,397800.0,2,1,1155.0,1930,8.0,0.37,2024-07-26,399000.0,2024-05-21,375000.0,4230.0,325900.0,59.0,57.0,1.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
C,02302,310000.0,309800.0,3,1,1120.0,1900,4.0,0.43,2024-06-28,299000.0,2024-01-12,299000.0,4058.0,312600.0,29.0,39.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,02633,800000.0,805600.0,4,3,2966.0,1959,8.0,0.26,2024-08-09,800000.0,2024-05-03,900000.0,3040.0,783500.0,0.47,0.37,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,02633,1650000.0,1655800.0,4,3,1896.0,1950,0.0,0.3,2024-09-04,1650000.0,2024-06-07,1750000.0,4572.0,1178400.0,0.61,0.31,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C,02633,801000.0,803600.0,4,2,2129.0,1966,0.0,0.39,2024-08-09,801000.0,2024-04-22,875000.0,2576.0,663800.0,0.28,0.37,0.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
C,02633,4395000.0,4411700.0,5,6,4000.0,2024,1.0,0.47,2024-08-15,4395000.0,2024-04-02,4750000.0,3836.0,988700.0,0.26,0.13,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
C,02633,1426000.0,1426600.0,2,3,2060.0,2020,1.0,0.49,2024-09-06,1426000.0,2024-07-26,1499000.0,3972.0,997900.0,0.06,0.12,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
C,02633,1812500.0,1812800.0,4,3,2366.0,1968,2.0,0.68,2024-09-23,1812500.0,2024-08-08,1894800.0,3104.0,799900.0,0.11,0.09,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
C,02633,2300000.0,2325800.0,4,4,3037.0,1986,2.0,0.68,2024-07-11,2300000.0,2024-05-01,1975000.0,6199.0,1597800.0,0.2,0.25,0.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
C,02633,1000000.0,896700.0,4,3,2353.0,1972,2.0,0.91,2024-09-25,1000000.0,2024-08-13,875000.0,3254.0,838700.0,0.05,0.2,0.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
C,02633,3675000.0,3688200.0,4,5,3915.0,1971,2.0,1.15,2024-08-16,3675000.0,2024-03-22,4195000.0,7951.0,2049200.0,0.05,0.27,0.6,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
C,02738,563000.0,567500.0,3,2,1352.0,1997,4.0,0.28,2024-08-19,563000.0,2024-07-09,499999.0,3875.0,410500.0,12.0,27.0,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,02738,808500.0,810800.0,2,3,2375.0,2004,1.0,0.5,2024-08-30,808500.0,2024-06-14,1100000.0,6865.0,727260.0,12.0,24.0,7.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
C,02738,1325000.0,1340800.0,4,4,3749.0,1995,2.0,4.9,2024-08-01,1325000.0,2024-06-11,1195000.0,8698.0,921374.0,4.0,27.0,7.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
C,02739,769000.0,777600.0,4,3,1820.0,1964,4.0,0.3,2024-09-19,769000.0,2024-07-06,789900.0,4582.0,407300.0,7.0,28.0,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,02739,1100000.0,1100000.0,3,3,2359.0,2023,2.0,0.35,2023-07-11,1100000.0,2024-08-15,1100000.0,6567.0,614267.0,5.0,26.0,7.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
C,02739,699000.0,701300.0,3,2,2173.0,1943,2.0,0.59,2024-08-20,699000.0,2024-06-04,725000.0,6569.0,583900.0,43.0,32.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
